sku_name,cloud,tier,product_type,sku_region,region,usage_unit,price_per_dbu,currency_code,pricing_type,fetched_at
SQL_COMPUTE,AZURE,PREMIUM,,,mexicocentral,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,AZURE,PREMIUM,,,mexicocentral,DBU,0.61,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,AZURE,PREMIUM,,,mexicocentral,DBU,0.77,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,AZURE,PREMIUM,,,mexicocentral,DBU,0.077,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,AZURE,PREMIUM,,,mexicocentral,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,AZURE,PREMIUM,,,mexicocentral,DBU,0.105,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,AZURE,PREMIUM,,,mexicocentral,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,mexicocentral,DBU,0.57,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,AZURE,PREMIUM,,,mexicocentral,DBU,0.029,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,AZURE,PREMIUM,,,northcentralus,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AZURE,PREMIUM,,,northcentralus,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AZURE,PREMIUM,,,northcentralus,DBU,0.22,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AZURE,PREMIUM,,,northcentralus,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,northcentralus,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AZURE,PREMIUM,,,northcentralus,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AZURE,PREMIUM,,,northcentralus,DBU,0.3,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,northcentralus,DBU,0.3,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,AZURE,PREMIUM,,,northcentralus,DBU,0.38,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),AZURE,PREMIUM,,,northcentralus,DBU,0.38,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,AZURE,PREMIUM,,,northcentralus,DBU,0.54,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),AZURE,PREMIUM,,,northcentralus,DBU,0.54,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,northcentralus,DBU,0.45,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,northcentralus,DBU,0.95,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,AZURE,PREMIUM,,,northcentralus,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,AZURE,PREMIUM,,,northcentralus,DBU,0.55,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,AZURE,PREMIUM,,,northcentralus,DBU,0.7,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,AZURE,PREMIUM,,,northcentralus,DBU,0.07,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE_LAUNCH,AZURE,PREMIUM,,,northcentralus,DBU,0.07,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,AZURE,PREMIUM,,,northcentralus,DBU,0.65,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,AZURE,PREMIUM,,,northcentralus,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,AZURE,PREMIUM,,,northcentralus,DBU,0.105,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,AZURE,PREMIUM,,,northcentralus,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,northcentralus,DBU,0.52,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,AZURE,PREMIUM,,,northcentralus,DBU,0.026,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,AZURE,PREMIUM,,,northeurope,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AZURE,PREMIUM,,,northeurope,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AZURE,PREMIUM,,,northeurope,DBU,0.22,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AZURE,PREMIUM,,,northeurope,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,northeurope,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AZURE,PREMIUM,,,northeurope,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AZURE,PREMIUM,,,northeurope,DBU,0.3,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,northeurope,DBU,0.3,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,AZURE,PREMIUM,,,northeurope,DBU,0.38,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),AZURE,PREMIUM,,,northeurope,DBU,0.38,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,AZURE,PREMIUM,,,northeurope,DBU,0.54,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),AZURE,PREMIUM,,,northeurope,DBU,0.54,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,northeurope,DBU,0.47,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,northeurope,DBU,1.0,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,AZURE,PREMIUM,,,northeurope,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,AZURE,PREMIUM,,,northeurope,DBU,0.72,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,AZURE,PREMIUM,,,northeurope,DBU,0.91,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,AZURE,PREMIUM,,,northeurope,DBU,0.078,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE_LAUNCH,AZURE,PREMIUM,,,northeurope,DBU,0.078,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,AZURE,PREMIUM,,,northeurope,DBU,0.78,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,AZURE,PREMIUM,,,northeurope,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,AZURE,PREMIUM,,,northeurope,DBU,0.105,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,AZURE,PREMIUM,,,northeurope,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,northeurope,DBU,0.58,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,AZURE,PREMIUM,,,northeurope,DBU,0.023,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,AZURE,PREMIUM,,,norwayeast,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AZURE,PREMIUM,,,norwayeast,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AZURE,PREMIUM,,,norwayeast,DBU,0.22,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AZURE,PREMIUM,,,norwayeast,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,norwayeast,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AZURE,PREMIUM,,,norwayeast,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AZURE,PREMIUM,,,norwayeast,DBU,0.3,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,norwayeast,DBU,0.3,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,AZURE,PREMIUM,,,norwayeast,DBU,0.38,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),AZURE,PREMIUM,,,norwayeast,DBU,0.38,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,AZURE,PREMIUM,,,norwayeast,DBU,0.54,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),AZURE,PREMIUM,,,norwayeast,DBU,0.54,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,norwayeast,DBU,0.52,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,norwayeast,DBU,1.05,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,AZURE,PREMIUM,,,norwayeast,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,AZURE,PREMIUM,,,norwayeast,DBU,0.72,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,AZURE,PREMIUM,,,norwayeast,DBU,0.91,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,AZURE,PREMIUM,,,norwayeast,DBU,0.092,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,AZURE,PREMIUM,,,norwayeast,DBU,0.78,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,AZURE,PREMIUM,,,norwayeast,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,AZURE,PREMIUM,,,norwayeast,DBU,0.105,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,AZURE,PREMIUM,,,norwayeast,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,norwayeast,DBU,0.69,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,AZURE,PREMIUM,,,norwayeast,DBU,0.027,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,AZURE,PREMIUM,,,qatarcentral,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AZURE,PREMIUM,,,qatarcentral,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AZURE,PREMIUM,,,qatarcentral,DBU,0.22,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AZURE,PREMIUM,,,qatarcentral,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,qatarcentral,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AZURE,PREMIUM,,,qatarcentral,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AZURE,PREMIUM,,,qatarcentral,DBU,0.3,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,qatarcentral,DBU,0.3,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,AZURE,PREMIUM,,,qatarcentral,DBU,0.38,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),AZURE,PREMIUM,,,qatarcentral,DBU,0.38,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,AZURE,PREMIUM,,,qatarcentral,DBU,0.54,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),AZURE,PREMIUM,,,qatarcentral,DBU,0.54,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,AZURE,PREMIUM,,,qatarcentral,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,AZURE,PREMIUM,,,qatarcentral,DBU,0.74,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,AZURE,PREMIUM,,,qatarcentral,DBU,0.55,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,AZURE,PREMIUM,,,qatarcentral,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,AZURE,PREMIUM,,,qatarcentral,DBU,0.105,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,AZURE,PREMIUM,,,qatarcentral,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,qatarcentral,DBU,0.64,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,AZURE,PREMIUM,,,qatarcentral,DBU,0.025,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,AZURE,PREMIUM,,,southafricanorth,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southafricanorth,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AZURE,PREMIUM,,,southafricanorth,DBU,0.22,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AZURE,PREMIUM,,,southafricanorth,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southafricanorth,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AZURE,PREMIUM,,,southafricanorth,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AZURE,PREMIUM,,,southafricanorth,DBU,0.3,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southafricanorth,DBU,0.3,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,AZURE,PREMIUM,,,southafricanorth,DBU,0.38,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southafricanorth,DBU,0.38,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,AZURE,PREMIUM,,,southafricanorth,DBU,0.54,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southafricanorth,DBU,0.54,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,southafricanorth,DBU,0.52,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,southafricanorth,DBU,1.05,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,AZURE,PREMIUM,,,southafricanorth,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,AZURE,PREMIUM,,,southafricanorth,DBU,0.74,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,AZURE,PREMIUM,,,southafricanorth,DBU,0.95,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,AZURE,PREMIUM,,,southafricanorth,DBU,0.093,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,AZURE,PREMIUM,,,southafricanorth,DBU,0.85,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,AZURE,PREMIUM,,,southafricanorth,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,AZURE,PREMIUM,,,southafricanorth,DBU,0.105,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,AZURE,PREMIUM,,,southafricanorth,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,southafricanorth,DBU,0.69,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,AZURE,PREMIUM,,,southafricanorth,DBU,0.027,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,AZURE,PREMIUM,,,southcentralus,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southcentralus,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AZURE,PREMIUM,,,southcentralus,DBU,0.22,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AZURE,PREMIUM,,,southcentralus,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southcentralus,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AZURE,PREMIUM,,,southcentralus,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AZURE,PREMIUM,,,southcentralus,DBU,0.3,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southcentralus,DBU,0.3,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,AZURE,PREMIUM,,,southcentralus,DBU,0.38,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southcentralus,DBU,0.38,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,AZURE,PREMIUM,,,southcentralus,DBU,0.54,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southcentralus,DBU,0.54,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,southcentralus,DBU,0.5,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,southcentralus,DBU,1.0,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,AZURE,PREMIUM,,,southcentralus,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,AZURE,PREMIUM,,,southcentralus,DBU,0.55,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,AZURE,PREMIUM,,,southcentralus,DBU,0.7,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,AZURE,PREMIUM,,,southcentralus,DBU,0.084,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE_LAUNCH,AZURE,PREMIUM,,,southcentralus,DBU,0.084,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,AZURE,PREMIUM,,,southcentralus,DBU,0.65,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,AZURE,PREMIUM,,,southcentralus,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,AZURE,PREMIUM,,,southcentralus,DBU,0.105,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,AZURE,PREMIUM,,,southcentralus,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,southcentralus,DBU,0.62,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,AZURE,PREMIUM,,,southcentralus,DBU,0.023,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,AZURE,PREMIUM,,,southeastasia,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southeastasia,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AZURE,PREMIUM,,,southeastasia,DBU,0.22,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AZURE,PREMIUM,,,southeastasia,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southeastasia,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AZURE,PREMIUM,,,southeastasia,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AZURE,PREMIUM,,,southeastasia,DBU,0.3,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southeastasia,DBU,0.3,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,AZURE,PREMIUM,,,southeastasia,DBU,0.38,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southeastasia,DBU,0.38,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,AZURE,PREMIUM,,,southeastasia,DBU,0.54,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southeastasia,DBU,0.54,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,southeastasia,DBU,0.5,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,southeastasia,DBU,1.0,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,AZURE,PREMIUM,,,southeastasia,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,AZURE,PREMIUM,,,southeastasia,DBU,0.69,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,AZURE,PREMIUM,,,southeastasia,DBU,0.88,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,AZURE,PREMIUM,,,southeastasia,DBU,0.088,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE_LAUNCH,AZURE,PREMIUM,,,southeastasia,DBU,0.088,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,AZURE,PREMIUM,,,southeastasia,DBU,0.85,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,AZURE,PREMIUM,,,southeastasia,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,AZURE,PREMIUM,,,southeastasia,DBU,0.105,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,AZURE,PREMIUM,,,southeastasia,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,southeastasia,DBU,0.63,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,AZURE,PREMIUM,,,southeastasia,DBU,0.025,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,AZURE,PREMIUM,,,southindia,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southindia,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AZURE,PREMIUM,,,southindia,DBU,0.22,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AZURE,PREMIUM,,,southindia,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southindia,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AZURE,PREMIUM,,,southindia,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AZURE,PREMIUM,,,southindia,DBU,0.3,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southindia,DBU,0.3,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,AZURE,PREMIUM,,,southindia,DBU,0.38,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southindia,DBU,0.38,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,AZURE,PREMIUM,,,southindia,DBU,0.54,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),AZURE,PREMIUM,,,southindia,DBU,0.54,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,southindia,DBU,0.54,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,southindia,DBU,1.05,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,AZURE,PREMIUM,,,southindia,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,AZURE,PREMIUM,,,southindia,DBU,0.69,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,AZURE,PREMIUM,,,southindia,DBU,0.88,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,AZURE,PREMIUM,,,southindia,DBU,0.099,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,AZURE,PREMIUM,,,southindia,DBU,0.85,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,AZURE,PREMIUM,,,southindia,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,AZURE,PREMIUM,,,southindia,DBU,0.105,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,AZURE,PREMIUM,,,southindia,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,AZURE,PREMIUM,,,southindia,DBU,0.73,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,AZURE,PREMIUM,,,southindia,DBU,0.03,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,AZURE,PREMIUM,,,swedencentral,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AZURE,PREMIUM,,,swedencentral,DBU,0.3,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AZURE,PREMIUM,,,swedencentral,DBU,0.22,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AZURE,PREMIUM,,,swedencentral,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,swedencentral,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AZURE,PREMIUM,,,swedencentral,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AZURE,PREMIUM,,,swedencentral,DBU,0.3,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AZURE,PREMIUM,,,swedencentral,DBU,0.3,USD,,2026-04-10T09:19:36.089946
